행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단 (전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단 (전체)
1122068,서초구,내곡동,2 ,35 ,893 ,86 ,5 ,4 ,2 ,4 ,13 ,35 ,6 ,6 ,3 ,8 
1122068,서초구,내곡동,2 ,40 ,575 ,48 ,4 ,1 ,2 ,2 ,0 ,12 ,4 ,5 ,2 ,0 
1122068,서초구,내곡동,2 ,45 ,579 ,50 ,4 ,2 ,3 ,3 ,2 ,12 ,4 ,3 ,1 ,5 
1122068,서초구,내곡동,2 ,50 ,642 ,61 ,5 ,2 ,3 ,3 ,13 ,7 ,4 ,6 ,6 ,9 
1122068,서초구,내곡동,2 ,55 ,648 ,64 ,4 ,2 ,5 ,3 ,0 ,6 ,5 ,6 ,5 ,4 
1122068,서초구,내곡동,2 ,60 ,565 ,61 ,5 ,2 ,5 ,2 ,6 ,4 ,3 ,4 ,2 ,3 
1122068,서초구,내곡동,2 ,65 ,454 ,68 ,4 ,2 ,4 ,1 ,1 ,2 ,1 ,5 ,7 ,3 
1122068,서초구,내곡동,2 ,70 ,351 ,52 ,4 ,2 ,0 ,2 ,3 ,1 ,3 ,3 ,4 ,6 
1122068,서초구,내곡동,2 ,75 ,390 ,116 ,3 ,1 ,8 ,2 ,2 ,1 ,1 ,6 ,6 ,0 
1123051,강남구,신사동,1 ,20 ,465 ,102 ,9 ,11 ,7 ,13 ,12 ,9 ,12 ,8 ,8 ,14 
1123051,강남구,신사동,1 ,25 ,593 ,150 ,26 ,22 ,14 ,24 ,24 ,19 ,23 ,29 ,20 ,27 
1123051,강남구,신사동,1 ,30 ,692 ,226 ,32 ,30 ,29 ,38 ,31 ,40 ,34 ,40 ,28 ,38 
1123051,강남구,신사동,1 ,35 ,671 ,193 ,45 ,28 ,18 ,29 ,33 ,32 ,40 ,21 ,9 ,31 
1123051,강남구,신사동,1 ,40 ,702 ,86 ,18 ,12 ,10 ,15 ,57 ,18 ,18 ,9 ,9 ,49 
1123051,강남구,신사동,1 ,45 ,731 ,84 ,14 ,10 ,7 ,11 ,41 ,16 ,14 ,8 ,4 ,31 
1123051,강남구,신사동,1 ,50 ,601 ,50 ,7 ,4 ,5 ,5 ,29 ,8 ,6 ,4 ,7 ,17 
1123051,강남구,신사동,1 ,55 ,520 ,43 ,5 ,4 ,4 ,5 ,21 ,6 ,5 ,3 ,4 ,15 
1123051,강남구,신사동,1 ,60 ,401 ,35 ,5 ,2 ,5 ,3 ,9 ,5 ,3 ,3 ,2 ,13 
1123051,강남구,신사동,1 ,65 ,403 ,49 ,5 ,1 ,17 ,3 ,11 ,3 ,4 ,2 ,8 ,5 
1123051,강남구,신사동,1 ,70 ,256 ,30 ,3 ,1 ,2 ,2 ,5 ,1 ,3 ,1 ,3 ,5 
1123051,강남구,신사동,1 ,75 ,474 ,97 ,2 ,2 ,15 ,0 ,1 ,2 ,1 ,1 ,8 ,1 
1123051,강남구,신사동,2 ,20 ,534 ,128 ,8 ,8 ,9 ,9 ,6 ,13 ,10 ,7 ,7 ,8 
1123051,강남구,신사동,2 ,25 ,758 ,211 ,15 ,15 ,17 ,20 ,9 ,31 ,14 ,31 ,25 ,15 
1123051,강남구,신사동,2 ,30 ,869 ,261 ,26 ,29 ,18 ,33 ,21 ,36 ,23 ,31 ,21 ,15 
1123051,강남구,신사동,2 ,35 ,776 ,215 ,26 ,28 ,16 ,22 ,28 ,30 ,30 ,18 ,11 ,22 
1123051,강남구,신사동,2 ,40 ,849 ,101 ,10 ,10 ,7 ,10 ,22 ,14 ,10 ,13 ,10 ,17 
1123051,강남구,신사동,2 ,45 ,798 ,87 ,8 ,12 ,4 ,12 ,21 ,12 ,10 ,13 ,5 ,21 
1123051,강남구,신사동,2 ,50 ,637 ,55 ,5 ,6 ,3 ,6 ,23 ,6 ,6 ,5 ,8 ,26 
1123051,강남구,신사동,2 ,55 ,573 ,51 ,4 ,3 ,3 ,3 ,12 ,4 ,4 ,5 ,6 ,12 
1123051,강남구,신사동,2 ,60 ,504 ,46 ,3 ,5 ,2 ,5 ,10 ,3 ,5 ,4 ,3 ,8 
1123051,강남구,신사동,2 ,65 ,492 ,73 ,6 ,5 ,7 ,5 ,5 ,1 ,5 ,6 ,7 ,4 
1123051,강남구,신사동,2 ,70 ,311 ,43 ,3 ,4 ,1 ,3 ,5 ,1 ,4 ,3 ,3 ,7 
1123051,강남구,신사동,2 ,75 ,488 ,124 ,3 ,3 ,9 ,2 ,7 ,2 ,2 ,2 ,11 ,5 
1123052,강남구,논현1동,1 ,20 ,693 ,370 ,37 ,29 ,63 ,29 ,12 ,24 ,45 ,46 ,56 ,15 
1123052,강남구,논현1동,1 ,25 ,1324 ,725 ,66 ,68 ,84 ,79 ,27 ,55 ,79 ,175 ,143 ,34 
1123052,강남구,논현1동,1 ,30 ,1727 ,1057 ,139 ,116 ,121 ,142 ,35 ,103 ,141 ,211 ,170 ,47 
1123052,강남구,논현1동,1 ,35 ,1309 ,748 ,133 ,120 ,61 ,101 ,48 ,63 ,117 ,121 ,90 ,49 
1123052,강남구,논현1동,1 ,40 ,1015 ,425 ,77 ,57 ,44 ,50 ,27 ,23 ,58 ,77 ,77 ,36 
1123052,강남구,논현1동,1 ,45 ,797 ,323 ,56 ,55 ,34 ,52 ,33 ,15 ,63 ,57 ,32 ,31 
1123052,강남구,논현1동,1 ,50 ,669 ,117 ,19 ,14 ,8 ,13 ,30 ,7 ,16 ,22 ,25 ,27 
1123052,강남구,논현1동,1 ,55 ,648 ,137 ,16 ,14 ,12 ,13 ,15 ,6 ,10 ,33 ,19 ,19 
1123052,강남구,논현1동,1 ,60 ,532 ,104 ,15 ,13 ,10 ,13 ,21 ,4 ,14 ,15 ,11 ,18 
1123052,강남구,논현1동,1 ,65 ,417 ,67 ,7 ,3 ,14 ,4 ,13 ,2 ,6 ,5 ,11 ,6 
1123052,강남구,논현1동,1 ,70 ,276 ,43 ,4 ,2 ,2 ,3 ,4 ,1 ,4 ,2 ,5 ,1 
1123052,강남구,논현1동,1 ,75 ,380 ,88 ,3 ,2 ,12 ,2 ,7 ,1 ,2 ,2 ,7 ,3 
1123052,강남구,논현1동,2 ,20 ,930 ,522 ,56 ,51 ,55 ,58 ,13 ,28 ,53 ,106 ,56 ,13 
1123052,강남구,논현1동,2 ,25 ,1843 ,1033 ,77 ,82 ,114 ,78 ,24 ,84 ,99 ,244 ,180 ,19 
1123052,강남구,논현1동,2 ,30 ,2068 ,1220 ,119 ,142 ,86 ,126 ,57 ,99 ,135 ,231 ,154 ,49 
1123052,강남구,논현1동,2 ,35 ,1460 ,817 ,90 ,117 ,43 ,106 ,42 ,48 ,92 ,148 ,102 ,42 
1123052,강남구,논현1동,2 ,40 ,953 ,410 ,45 ,62 ,38 ,50 ,29 ,17 ,54 ,88 ,67 ,30 
1123052,강남구,논현1동,2 ,45 ,745 ,303 ,33 ,49 ,27 ,40 ,19 ,11 ,47 ,50 ,30 ,26 
1123052,강남구,논현1동,2 ,50 ,780 ,151 ,19 ,26 ,9 ,26 ,39 ,5 ,23 ,30 ,26 ,35 
1123052,강남구,논현1동,2 ,55 ,834 ,169 ,20 ,23 ,17 ,25 ,28 ,5 ,22 ,29 ,20 ,31 
1123052,강남구,논현1동,2 ,60 ,664 ,141 ,16 ,25 ,15 ,27 ,28 ,3 ,20 ,20 ,16 ,19 
1123052,강남구,논현1동,2 ,65 ,510 ,97 ,8 ,9 ,11 ,9 ,10 ,1 ,8 ,14 ,22 ,10 
1123052,강남구,논현1동,2 ,70 ,364 ,68 ,7 ,14 ,1 ,9 ,11 ,1 ,9 ,11 ,5 ,15 
1123052,강남구,논현1동,2 ,75 ,453 ,122 ,3 ,6 ,8 ,3 ,20 ,1 ,4 ,5 ,9 ,18 
1123053,강남구,논현2동,1 ,20 ,616 ,213 ,28 ,24 ,15 ,32 ,24 ,16 ,25 ,24 ,18 ,14 
1123053,강남구,논현2동,1 ,25 ,908 ,353 ,39 ,21 ,31 ,35 ,13 ,40 ,33 ,65 ,60 ,11 
1123053,강남구,논현2동,1 ,30 ,1240 ,632 ,93 ,74 ,67 ,87 ,40 ,74 ,76 ,99 ,63 ,31 
1123053,강남구,논현2동,1 ,35 ,1148 ,539 ,108 ,60 ,51 ,73 ,53 ,55 ,89 ,76 ,56 ,32 
1123053,강남구,논현2동,1 ,40 ,993 ,256 ,44 ,25 ,27 ,31 ,47 ,23 ,36 ,36 ,31 ,32 
1123053,강남구,논현2동,1 ,45 ,776 ,192 ,37 ,21 ,21 ,21 ,28 ,18 ,25 ,25 ,19 ,28 
1123053,강남구,논현2동,1 ,50 ,694 ,92 ,17 ,9 ,6 ,11 ,39 ,7 ,13 ,13 ,15 ,27 
1123053,강남구,논현2동,1 ,55 ,629 ,85 ,12 ,8 ,7 ,10 ,33 ,7 ,11 ,10 ,8 ,31 
1123053,강남구,논현2동,1 ,60 ,508 ,69 ,8 ,6 ,7 ,6 ,11 ,5 ,7 ,8 ,4 ,5 
1123053,강남구,논현2동,1 ,65 ,518 ,43 ,3 ,1 ,11 ,2 ,13 ,3 ,2 ,3 ,6 ,9 
1123053,강남구,논현2동,1 ,70 ,295 ,22 ,1 ,1 ,1 ,2 ,4 ,1 ,2 ,1 ,2 ,5 
1123053,강남구,논현2동,1 ,75 ,409 ,80 ,1 ,2 ,11 ,2 ,4 ,2 ,2 ,1 ,5 ,3 
1123053,강남구,논현2동,2 ,20 ,707 ,273 ,22 ,21 ,29 ,23 ,5 ,22 ,20 ,34 ,24 ,5 
1123053,강남구,논현2동,2 ,25 ,1300 ,520 ,47 ,35 ,37 ,48 ,28 ,60 ,47 ,83 ,65 ,15 
1123053,강남구,논현2동,2 ,30 ,1565 ,742 ,77 ,71 ,35 ,78 ,29 ,75 ,69 ,107 ,64 ,24 
1123053,강남구,논현2동,2 ,35 ,1263 ,558 ,57 ,69 ,25 ,69 ,44 ,44 ,68 ,81 ,33 ,50 
1123053,강남구,논현2동,2 ,40 ,1010 ,259 ,19 ,25 ,16 ,30 ,25 ,16 ,23 ,47 ,32 ,27 
1123053,강남구,논현2동,2 ,45 ,798 ,198 ,18 ,24 ,12 ,24 ,25 ,12 ,24 ,29 ,17 ,19 
1123053,강남구,논현2동,2 ,50 ,766 ,105 ,13 ,9 ,8 ,11 ,26 ,6 ,11 ,14 ,20 ,28 
1123053,강남구,논현2동,2 ,55 ,794 ,115 ,10 ,13 ,7 ,13 ,23 ,5 ,11 ,15 ,13 ,25 
1123053,강남구,논현2동,2 ,60 ,701 ,118 ,14 ,17 ,12 ,17 ,24 ,4 ,15 ,13 ,11 ,26 
1123053,강남구,논현2동,2 ,65 ,544 ,51 ,3 ,3 ,3 ,4 ,3 ,1 ,3 ,6 ,6 ,5 
1123053,강남구,논현2동,2 ,70 ,306 ,29 ,2 ,2 ,0 ,3 ,4 ,1 ,2 ,4 ,2 ,3 
1123053,강남구,논현2동,2 ,75 ,460 ,111 ,3 ,1 ,5 ,3 ,4 ,1 ,2 ,5 ,7 ,3 
1123058,강남구,삼성1동,1 ,20 ,541 ,65 ,8 ,4 ,3 ,5 ,12 ,13 ,5 ,4 ,5 ,9 
1123058,강남구,삼성1동,1 ,25 ,480 ,66 ,10 ,5 ,6 ,6 ,18 ,19 ,7 ,10 ,8 ,9 
1123058,강남구,삼성1동,1 ,30 ,587 ,141 ,18 ,11 ,20 ,16 ,15 ,38 ,18 ,22 ,14 ,17 
1123058,강남구,삼성1동,1 ,35 ,534 ,116 ,21 ,11 ,11 ,10 ,21 ,34 ,13 ,14 ,9 ,18 
1123058,강남구,삼성1동,1 ,40 ,516 ,89 ,17 ,6 ,14 ,7 ,14 ,16 ,11 ,11 ,12 ,6 
1123058,강남구,삼성1동,1 ,45 ,575 ,64 ,14 ,5 ,8 ,5 ,19 ,14 ,8 ,7 ,5 ,13 
1123058,강남구,삼성1동,1 ,50 ,627 ,43 ,7 ,3 ,4 ,3 ,18 ,9 ,4 ,4 ,8 ,14 
1123058,강남구,삼성1동,1 ,55 ,517 ,35 ,5 ,2 ,3 ,2 ,17 ,6 ,3 ,4 ,4 ,12 
1123058,강남구,삼성1동,1 ,60 ,395 ,27 ,3 ,1 ,3 ,2 ,7 ,4 ,2 ,2 ,1 ,6 
1123058,강남구,삼성1동,1 ,65 ,341 ,29 ,3 ,1 ,8 ,1 ,11 ,2 ,2 ,1 ,4 ,4 
1123058,강남구,삼성1동,1 ,70 ,271 ,22 ,2 ,1 ,2 ,0 ,4 ,1 ,1 ,1 ,2 ,1 
1123058,강남구,삼성1동,1 ,75 ,384 ,66 ,1 ,1 ,11 ,1 ,4 ,2 ,1 ,1 ,5 ,1 
1123058,강남구,삼성1동,2 ,20 ,416 ,53 ,6 ,3 ,4 ,4 ,2 ,10 ,4 ,5 ,3 ,5 
1123058,강남구,삼성1동,2 ,25 ,513 ,74 ,8 ,3 ,8 ,7 ,15 ,22 ,7 ,9 ,6 ,15 
1123058,강남구,삼성1동,2 ,30 ,653 ,161 ,13 ,7 ,12 ,9 ,4 ,33 ,13 ,19 ,11 ,2 
1123058,강남구,삼성1동,2 ,35 ,539 ,105 ,9 ,9 ,7 ,10 ,8 ,19 ,9 ,10 ,8 ,10 
1123058,강남구,삼성1동,2 ,40 ,616 ,67 ,8 ,5 ,4 ,7 ,18 ,10 ,7 ,8 ,5 ,14 
1123058,강남구,삼성1동,2 ,45 ,721 ,76 ,6 ,6 ,4 ,7 ,10 ,10 ,6 ,10 ,5 ,9 
1123058,강남구,삼성1동,2 ,50 ,635 ,45 ,4 ,3 ,2 ,4 ,15 ,5 ,3 ,5 ,6 ,12 
1123058,강남구,삼성1동,2 ,55 ,592 ,53 ,3 ,4 ,4 ,4 ,1 ,5 ,2 ,5 ,5 ,4 
1123058,강남구,삼성1동,2 ,60 ,462 ,36 ,3 ,4 ,3 ,4 ,8 ,3 ,3 ,3 ,2 ,11 
1123058,강남구,삼성1동,2 ,65 ,412 ,42 ,2 ,2 ,4 ,3 ,2 ,1 ,2 ,3 ,5 ,3 
1123058,강남구,삼성1동,2 ,70 ,283 ,28 ,2 ,2 ,0 ,3 ,3 ,1 ,3 ,2 ,2 ,4 
1123058,강남구,삼성1동,2 ,75 ,339 ,72 ,0 ,3 ,4 ,2 ,2 ,1 ,0 ,2 ,6 ,2 
1123059,강남구,삼성2동,1 ,20 ,792 ,204 ,32 ,18 ,18 ,19 ,22 ,24 ,21 ,12 ,15 ,12 
1123059,강남구,삼성2동,1 ,25 ,861 ,251 ,33 ,23 ,26 ,36 ,29 ,36 ,30 ,51 ,36 ,8 
1123059,강남구,삼성2동,1 ,30 ,1232 ,437 ,58 ,39 ,55 ,48 ,48 ,78 ,60 ,65 ,59 ,29 
1123059,강남구,삼성2동,1 ,35 ,1332 ,439 ,73 ,44 ,34 ,42 ,34 ,73 ,53 ,48 ,41 ,36 
1123059,강남구,삼성2동,1 ,40 ,1457 ,202 ,30 ,14 ,19 ,13 ,29 ,41 ,20 ,23 ,25 ,23 
1123059,강남구,삼성2동,1 ,45 ,1409 ,186 ,32 ,13 ,16 ,14 ,38 ,35 ,19 ,20 ,17 ,25 
1123059,강남구,삼성2동,1 ,50 ,1003 ,99 ,14 ,5 ,8 ,5 ,30 ,13 ,9 ,10 ,19 ,24 
1123059,강남구,삼성2동,1 ,55 ,759 ,77 ,8 ,3 ,6 ,3 ,12 ,9 ,5 ,8 ,8 ,16 
1123059,강남구,삼성2동,1 ,60 ,551 ,65 ,10 ,5 ,8 ,5 ,18 ,6 ,6 ,10 ,5 ,15 
1123059,강남구,삼성2동,1 ,65 ,463 ,41 ,3 ,1 ,8 ,2 ,4 ,2 ,1 ,3 ,6 ,3 
1123059,강남구,삼성2동,1 ,70 ,294 ,25 ,2 ,1 ,1 ,1 ,8 ,1 ,2 ,1 ,1 ,2 
1123059,강남구,삼성2동,1 ,75 ,434 ,90 ,2 ,0 ,12 ,1 ,1 ,2 ,1 ,2 ,7 ,2 
1123059,강남구,삼성2동,2 ,20 ,767 ,205 ,24 ,11 ,11 ,11 ,4 ,20 ,16 ,14 ,9 ,6 
1123059,강남구,삼성2동,2 ,25 ,1247 ,385 ,37 ,23 ,47 ,28 ,27 ,59 ,37 ,66 ,46 ,26 
1123059,강남구,삼성2동,2 ,30 ,1743 ,567 ,56 ,33 ,40 ,47 ,22 ,91 ,47 ,71 ,47 ,11 
1123059,강남구,삼성2동,2 ,35 ,1688 ,501 ,45 ,45 ,27 ,47 ,30 ,60 ,45 ,58 ,35 ,23 
1123059,강남구,삼성2동,2 ,40 ,1712 ,225 ,16 ,14 ,14 ,18 ,27 ,28 ,18 ,31 ,26 ,14 
1123059,강남구,삼성2동,2 ,45 ,1397 ,178 ,12 ,15 ,12 ,14 ,30 ,20 ,15 ,25 ,12 ,24 
1123059,강남구,삼성2동,2 ,50 ,951 ,101 ,8 ,6 ,6 ,7 ,16 ,7 ,8 ,8 ,16 ,15 
1123059,강남구,삼성2동,2 ,55 ,834 ,96 ,10 ,7 ,8 ,6 ,6 ,6 ,9 ,11 ,10 ,5 
1123059,강남구,삼성2동,2 ,60 ,702 ,83 ,8 ,8 ,7 ,9 ,19 ,4 ,9 ,9 ,6 ,9 
1123059,강남구,삼성2동,2 ,65 ,570 ,60 ,3 ,2 ,5 ,2 ,14 ,2 ,4 ,7 ,8 ,8 
1123059,강남구,삼성2동,2 ,70 ,387 ,39 ,4 ,3 ,0 ,4 ,9 ,1 ,4 ,4 ,3 ,2 
1123059,강남구,삼성2동,2 ,75 ,443 ,110 ,2 ,2 ,7 ,3 ,4 ,1 ,3 ,6 ,8 ,6 
1123060,강남구,대치1동,1 ,20 ,579 ,18 ,2 ,1 ,1 ,1 ,12 ,11 ,1 ,1 ,1 ,9 
1123060,강남구,대치1동,1 ,25 ,358 ,12 ,2 ,1 ,1 ,1 ,9 ,10 ,1 ,2 ,1 ,9 
1123060,강남구,대치1동,1 ,30 ,250 ,26 ,4 ,2 ,3 ,3 ,4 ,17 ,3 ,5 ,1 ,1 
1123060,강남구,대치1동,1 ,35 ,316 ,27 ,5 ,1 ,4 ,2 ,9 ,21 ,2 ,1 ,1 ,4 
1123060,강남구,대치1동,1 ,40 ,754 ,11 ,2 ,0 ,1 ,0 ,10 ,25 ,1 ,1 ,1 ,4 
1123060,강남구,대치1동,1 ,45 ,1399 ,19 ,3 ,0 ,2 ,1 ,12 ,44 ,2 ,2 ,1 ,7 
1123060,강남구,대치1동,1 ,50 ,1158 ,20 ,2 ,0 ,1 ,0 ,9 ,19 ,1 ,1 ,3 ,4 
1123060,강남구,대치1동,1 ,55 ,622 ,11 ,1 ,0 ,1 ,0 ,9 ,10 ,0 ,0 ,1 ,5 
1123060,강남구,대치1동,1 ,60 ,415 ,9 ,1 ,0 ,1 ,0 ,6 ,6 ,0 ,0 ,0 ,2 
1123060,강남구,대치1동,1 ,65 ,324 ,12 ,1 ,0 ,3 ,0 ,2 ,3 ,0 ,0 ,2 ,0 
1123060,강남구,대치1동,1 ,70 ,237 ,7 ,1 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,1 ,1 
1123060,강남구,대치1동,1 ,75 ,306 ,39 ,1 ,0 ,6 ,0 ,4 ,2 ,1 ,0 ,3 ,0 
1123060,강남구,대치1동,2 ,20 ,621 ,20 ,2 ,1 ,1 ,1 ,7 ,13 ,1 ,1 ,0 ,12 
1123060,강남구,대치1동,2 ,25 ,429 ,18 ,2 ,1 ,2 ,1 ,12 ,13 ,2 ,3 ,1 ,10 
1123060,강남구,대치1동,2 ,30 ,311 ,23 ,2 ,1 ,3 ,1 ,2 ,18 ,2 ,3 ,1 ,2 
1123060,강남구,대치1동,2 ,35 ,488 ,32 ,3 ,2 ,1 ,2 ,6 ,18 ,2 ,4 ,1 ,4 
1123060,강남구,대치1동,2 ,40 ,1315 ,17 ,1 ,1 ,1 ,1 ,14 ,22 ,1 ,1 ,1 ,14 
1123060,강남구,대치1동,2 ,45 ,1498 ,19 ,1 ,1 ,1 ,1 ,9 ,20 ,1 ,2 ,1 ,10 
1123060,강남구,대치1동,2 ,50 ,864 ,19 ,1 ,1 ,1 ,1 ,9 ,6 ,1 ,1 ,2 ,11 
1123060,강남구,대치1동,2 ,55 ,603 ,13 ,1 ,1 ,1 ,1 ,13 ,4 ,1 ,1 ,1 ,14 
1123060,강남구,대치1동,2 ,60 ,417 ,9 ,1 ,0 ,0 ,0 ,3 ,3 ,1 ,0 ,0 ,0 
1123060,강남구,대치1동,2 ,65 ,323 ,13 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,1 
1123060,강남구,대치1동,2 ,70 ,243 ,9 ,1 ,0 ,0 ,0 ,3 ,1 ,1 ,1 ,0 ,5 
1123060,강남구,대치1동,2 ,75 ,246 ,42 ,1 ,0 ,2 ,0 ,3 ,1 ,0 ,1 ,2 ,1 
1123063,강남구,대치4동,1 ,20 ,833 ,238 ,35 ,25 ,26 ,28 ,5 ,21 ,27 ,16 ,17 ,13 
1123063,강남구,대치4동,1 ,25 ,788 ,264 ,30 ,29 ,33 ,38 ,16 ,35 ,33 ,45 ,44 ,21 
1123063,강남구,대치4동,1 ,30 ,878 ,499 ,66 ,62 ,47 ,77 ,29 ,58 ,72 ,57 ,68 ,20 
1123063,강남구,대치4동,1 ,35 ,774 ,411 ,73 ,46 ,38 ,51 ,21 ,40 ,54 ,34 ,47 ,17 
1123063,강남구,대치4동,1 ,40 ,843 ,217 ,34 ,19 ,32 ,22 ,22 ,21 ,29 ,31 ,36 ,28 
1123063,강남구,대치4동,1 ,45 ,996 ,242 ,37 ,23 ,28 ,24 ,35 ,23 ,29 ,31 ,20 ,30 
1123063,강남구,대치4동,1 ,50 ,844 ,115 ,13 ,8 ,8 ,8 ,13 ,10 ,10 ,17 ,26 ,12 
1123063,강남구,대치4동,1 ,55 ,593 ,89 ,12 ,7 ,10 ,9 ,15 ,6 ,8 ,15 ,11 ,16 
1123063,강남구,대치4동,1 ,60 ,331 ,51 ,8 ,7 ,5 ,7 ,14 ,3 ,7 ,7 ,3 ,11 
1123063,강남구,대치4동,1 ,65 ,286 ,40 ,5 ,3 ,7 ,4 ,14 ,1 ,5 ,2 ,8 ,4 
1123063,강남구,대치4동,1 ,70 ,164 ,21 ,3 ,2 ,1 ,1 ,3 ,1 ,2 ,1 ,2 ,3 
1123063,강남구,대치4동,1 ,75 ,293 ,64 ,1 ,0 ,7 ,0 ,5 ,1 ,0 ,0 ,6 ,3 
1123063,강남구,대치4동,2 ,20 ,791 ,237 ,28 ,19 ,26 ,22 ,7 ,19 ,20 ,16 ,12 ,14 
1123063,강남구,대치4동,2 ,25 ,1010 ,347 ,29 ,28 ,33 ,32 ,8 ,46 ,33 ,44 ,34 ,11 
1123063,강남구,대치4동,2 ,30 ,1247 ,676 ,53 ,67 ,38 ,70 ,18 ,62 ,60 ,113 ,73 ,23 
1123063,강남구,대치4동,2 ,35 ,1004 ,516 ,59 ,74 ,26 ,62 ,28 ,38 ,59 ,80 ,34 ,30 
1123063,강남구,대치4동,2 ,40 ,1130 ,284 ,31 ,35 ,28 ,34 ,21 ,18 ,33 ,37 ,39 ,28 
1123063,강남구,대치4동,2 ,45 ,1261 ,292 ,23 ,29 ,16 ,33 ,16 ,18 ,29 ,40 ,25 ,29 
1123063,강남구,대치4동,2 ,50 ,875 ,121 ,12 ,14 ,7 ,15 ,19 ,6 ,15 ,17 ,18 ,21 
1123063,강남구,대치4동,2 ,55 ,597 ,95 ,9 ,13 ,6 ,13 ,17 ,4 ,13 ,14 ,13 ,15 
1123063,강남구,대치4동,2 ,60 ,421 ,73 ,8 ,9 ,6 ,11 ,10 ,2 ,11 ,9 ,7 ,10 
1123063,강남구,대치4동,2 ,65 ,379 ,62 ,4 ,5 ,6 ,4 ,5 ,1 ,4 ,9 ,12 ,2 
1123063,강남구,대치4동,2 ,70 ,238 ,40 ,3 ,6 ,1 ,6 ,6 ,0 ,5 ,6 ,4 ,6 
1123063,강남구,대치4동,2 ,75 ,298 ,82 ,2 ,6 ,3 ,2 ,3 ,1 ,3 ,4 ,5 ,9 
1123064,강남구,역삼1동,1 ,20 ,929 ,522 ,77 ,41 ,68 ,51 ,13 ,33 ,74 ,70 ,76 ,15 
1123064,강남구,역삼1동,1 ,25 ,2123 ,1245 ,155 ,110 ,163 ,173 ,41 ,105 ,163 ,221 ,263 ,40 
1123064,강남구,역삼1동,1 ,30 ,2912 ,2175 ,299 ,184 ,274 ,279 ,64 ,195 ,291 ,357 ,351 ,61 
1123064,강남구,역삼1동,1 ,35 ,2038 ,1439 ,259 ,172 ,144 ,195 ,69 ,113 ,217 ,210 ,201 ,60 
1123064,강남구,역삼1동,1 ,40 ,1561 ,779 ,132 ,94 ,105 ,93 ,55 ,39 ,113 ,131 ,148 ,55 
1123064,강남구,역삼1동,1 ,45 ,1185 ,581 ,118 ,70 ,74 ,78 ,51 ,28 ,101 ,100 ,66 ,46 
1123064,강남구,역삼1동,1 ,50 ,1002 ,216 ,35 ,19 ,24 ,24 ,39 ,12 ,29 ,49 ,52 ,29 
1123064,강남구,역삼1동,1 ,55 ,973 ,216 ,30 ,22 ,28 ,23 ,35 ,10 ,26 ,52 ,31 ,26 
1123064,강남구,역삼1동,1 ,60 ,735 ,164 ,18 ,14 ,26 ,15 ,20 ,7 ,17 ,34 ,16 ,12 
1123064,강남구,역삼1동,1 ,65 ,563 ,85 ,8 ,3 ,20 ,4 ,12 ,3 ,6 ,5 ,14 ,6 
1123064,강남구,역삼1동,1 ,70 ,396 ,63 ,7 ,4 ,4 ,4 ,10 ,2 ,6 ,6 ,10 ,8 
1123064,강남구,역삼1동,1 ,75 ,462 ,93 ,3 ,3 ,12 ,3 ,6 ,2 ,3 ,2 ,10 ,6 
1123064,강남구,역삼1동,2 ,20 ,1321 ,776 ,76 ,47 ,94 ,59 ,16 ,47 ,63 ,94 ,85 ,8 
1123064,강남구,역삼1동,2 ,25 ,2967 ,1771 ,137 ,92 ,223 ,142 ,30 ,146 ,136 ,310 ,281 ,28 
1123064,강남구,역삼1동,2 ,30 ,3210 ,2320 ,209 ,213 ,223 ,226 ,44 ,176 ,244 ,363 ,305 ,51 
1123064,강남구,역삼1동,2 ,35 ,2165 ,1501 ,158 ,204 ,104 ,196 ,58 ,84 ,184 ,258 ,143 ,56 
1123064,강남구,역삼1동,2 ,40 ,1333 ,666 ,63 ,94 ,55 ,94 ,38 ,23 ,84 ,142 ,106 ,37 
1123064,강남구,역삼1동,2 ,45 ,1060 ,510 ,50 ,74 ,46 ,67 ,17 ,16 ,68 ,99 ,53 ,25 
1123064,강남구,역삼1동,2 ,50 ,1056 ,224 ,27 ,23 ,15 ,24 ,37 ,9 ,28 ,38 ,43 ,28 
1123064,강남구,역삼1동,2 ,55 ,1120 ,246 ,27 ,25 ,20 ,34 ,22 ,8 ,33 ,49 ,33 ,25 
1123064,강남구,역삼1동,2 ,60 ,876 ,204 ,25 ,26 ,23 ,33 ,24 ,6 ,33 ,33 ,25 ,19 
1123064,강남구,역삼1동,2 ,65 ,654 ,112 ,9 ,7 ,12 ,8 ,13 ,2 ,9 ,12 ,20 ,12 
1123064,강남구,역삼1동,2 ,70 ,421 ,67 ,6 ,7 ,2 ,7 ,17 ,1 ,8 ,8 ,7 ,16 
1123064,강남구,역삼1동,2 ,75 ,523 ,122 ,2 ,4 ,8 ,3 ,8 ,1 ,4 ,6 ,12 ,7 
